VA_EXERCICIO;COD_IBGE;NO_ESTADO;SG_ESTADO;SG_DIMENSAO;NO_VERIFICACAO;PONTUACAO
2019;22;Piauí;PI;DI;D1_00013;1
2019;22;Piauí;PI;DI;D1_00015;0,8
2019;22;Piauí;PI;DI;D1_00012;1
2019;22;Piauí;PI;DI;D1_00011;0,8
2019;22;Piauí;PI;DI;D1_00009;1
2019;22;Piauí;PI;DI;D1_00010;1
2019;22;Piauí;PI;DI;D1_00008;0,7
2019;22;Piauí;PI;DI;D1_00007;1
2019;22;Piauí;PI;DI;D1_00006;0,8
2019;22;Piauí;PI;DI;D1_00005;1
2019;22;Piauí;PI;DI;D1_00004;1
2019;22;Piauí;PI;DI;D1_00003;1
2019;22;Piauí;PI;DI;D1_00002;1
2019;22;Piauí;PI;DII;D2_00029;1
2019;22;Piauí;PI;DI;D1_00001;1
2019;22;Piauí;PI;DII;D2_00021;1
2019;22;Piauí;PI;DII;D2_00020;0
2019;22;Piauí;PI;DII;D2_00018;1
2019;22;Piauí;PI;DII;D2_00017;0
2019;22;Piauí;PI;DII;D2_00016;0
2019;22;Piauí;PI;DII;D2_00001;1
2019;22;Piauí;PI;DII;D2_00032;0
2019;22;Piauí;PI;DII;D2_00033;1
2019;22;Piauí;PI;DII;D2_00030;1
2019;22;Piauí;PI;DII;D2_00031;1
2019;22;Piauí;PI;DII;D2_00028;1
2019;22;Piauí;PI;DII;D2_00023;1
2019;22;Piauí;PI;DII;D2_00024;1
2019;22;Piauí;PI;DII;D2_00022;1
2019;22;Piauí;PI;DII;D2_00019;1
2019;22;Piauí;PI;DII;D2_00015;1
2019;22;Piauí;PI;DII;D2_00011;1
2019;22;Piauí;PI;DII;D2_00012;0
2019;22;Piauí;PI;DII;D2_00013;1
2019;22;Piauí;PI;DII;D2_00014;1
2019;22;Piauí;PI;DII;D2_00007;1
2019;22;Piauí;PI;DII;D2_00008;1
2019;22;Piauí;PI;DII;D2_00010;1
2019;22;Piauí;PI;DII;D2_00004;1
2019;22;Piauí;PI;DII;D2_00005;1
2019;22;Piauí;PI;DII;D2_00006;1
2019;22;Piauí;PI;DIII;D3_00013;1
2019;22;Piauí;PI;DIII;D3_00012;1
2019;22;Piauí;PI;DII;D2_00002;1
2019;22;Piauí;PI;DII;D2_00003;1
2019;22;Piauí;PI;DIII;D3_00009;0
2019;22;Piauí;PI;DIII;D3_00010;1
2019;22;Piauí;PI;DIII;D3_00011;1
2019;22;Piauí;PI;DIII;D3_00006;1
2019;22;Piauí;PI;DIII;D3_00007;1
2019;22;Piauí;PI;DIII;D3_00008;0
2019;22;Piauí;PI;DIII;D3_00005;1
2019;22;Piauí;PI;DIII;D3_00003;0
2019;22;Piauí;PI;DIII;D3_00001;1
2019;22;Piauí;PI;DIII;D3_00002;1
2019;22;Piauí;PI;DIV;D4_00015;1
2019;22;Piauí;PI;DIV;D4_00013;1
2019;22;Piauí;PI;DIV;D4_00011;1
2019;22;Piauí;PI;DIV;D4_00009;1
2019;22;Piauí;PI;DIV;D4_00008;1
2019;22;Piauí;PI;DIV;D4_00007;0
2019;22;Piauí;PI;DIV;D4_00003;1
2019;22;Piauí;PI;DIV;D4_00004;1
2019;23;Ceará;CE;DIV;D4_00005;1
2019;23;Ceará;CE;DIV;D4_00006;1
2019;23;Ceará;CE;DIV;D4_00002;1
2019;23;Ceará;CE;DIV;D4_00001;0
2019;23;Ceará;CE;DI;D1_00014;1
2019;23;Ceará;CE;DI;D1_00013;1
2019;23;Ceará;CE;DI;D1_00015;1
2019;23;Ceará;CE;DI;D1_00012;1
2019;23;Ceará;CE;DI;D1_00011;0,8
2019;23;Ceará;CE;DI;D1_00009;0,7
2019;23;Ceará;CE;DI;D1_00010;1
2019;23;Ceará;CE;DI;D1_00008;1
2019;23;Ceará;CE;DI;D1_00007;1
2019;23;Ceará;CE;DI;D1_00006;0,8
2019;23;Ceará;CE;DI;D1_00005;1
2019;23;Ceará;CE;DI;D1_00004;1
2019;23;Ceará;CE;DI;D1_00003;1
2019;23;Ceará;CE;DI;D1_00002;1
2019;23;Ceará;CE;DII;D2_00029;1
2019;23;Ceará;CE;DI;D1_00001;1
2019;23;Ceará;CE;DII;D2_00021;1
2019;23;Ceará;CE;DII;D2_00020;1
2019;23;Ceará;CE;DII;D2_00018;1
2019;23;Ceará;CE;DII;D2_00017;1
2019;23;Ceará;CE;DII;D2_00016;1
2019;23;Ceará;CE;DII;D2_00001;1
2019;23;Ceará;CE;DII;D2_00032;0
2019;23;Ceará;CE;DII;D2_00033;1
2019;23;Ceará;CE;DII;D2_00030;1
2019;23;Ceará;CE;DII;D2_00031;1
2019;23;Ceará;CE;DII;D2_00028;1
2019;23;Ceará;CE;DII;D2_00023;1
2019;23;Ceará;CE;DII;D2_00024;1
2019;23;Ceará;CE;DII;D2_00022;1
2019;23;Ceará;CE;DII;D2_00019;1
2019;23;Ceará;CE;DII;D2_00015;1
2019;23;Ceará;CE;DII;D2_00011;1
2019;23;Ceará;CE;DII;D2_00012;1
2019;23;Ceará;CE;DII;D2_00013;1
2019;23;Ceará;CE;DII;D2_00014;1
2019;23;Ceará;CE;DII;D2_00007;1
2019;23;Ceará;CE;DII;D2_00008;1
2019;23;Ceará;CE;DII;D2_00010;1
2019;23;Ceará;CE;DII;D2_00004;1
2019;23;Ceará;CE;DII;D2_00005;1
2019;23;Ceará;CE;DII;D2_00006;1
2019;23;Ceará;CE;DIII;D3_00013;1
2019;23;Ceará;CE;DIII;D3_00012;1
2019;23;Ceará;CE;DII;D2_00002;1
2019;23;Ceará;CE;DII;D2_00003;1
2019;23;Ceará;CE;DIII;D3_00009;0
2019;23;Ceará;CE;DIII;D3_00010;1
2019;23;Ceará;CE;DIII;D3_00011;1
2019;23;Ceará;CE;DIII;D3_00006;1
2019;23;Ceará;CE;DIII;D3_00007;0
2019;23;Ceará;CE;DIII;D3_00008;0
2019;23;Ceará;CE;DIII;D3_00005;1
2019;23;Ceará;CE;DIII;D3_00003;0
2019;23;Ceará;CE;DIII;D3_00001;0
2019;23;Ceará;CE;DIII;D3_00002;1
2019;23;Ceará;CE;DIV;D4_00015;1
2019;23;Ceará;CE;DIV;D4_00013;0
2019;23;Ceará;CE;DIV;D4_00011;1
2019;23;Ceará;CE;DIV;D4_00009;1
2019;23;Ceará;CE;DIV;D4_00008;0
2019;23;Ceará;CE;DIV;D4_00007;1
2019;23;Ceará;CE;DIV;D4_00003;1
2019;23;Ceará;CE;DIV;D4_00004;1
2019;24;Rio Grande do Norte;RN;DIV;D4_00005;1
2019;24;Rio Grande do Norte;RN;DIV;D4_00006;1
2019;24;Rio Grande do Norte;RN;DIV;D4_00002;1
2019;24;Rio Grande do Norte;RN;DIV;D4_00001;1
2019;24;Rio Grande do Norte;RN;DI;D1_00014;0,8
2019;24;Rio Grande do Norte;RN;DI;D1_00013;0,8
2019;24;Rio Grande do Norte;RN;DI;D1_00015;0,8
2019;24;Rio Grande do Norte;RN;DI;D1_00012;1
2019;24;Rio Grande do Norte;RN;DI;D1_00011;0,7
2019;24;Rio Grande do Norte;RN;DI;D1_00009;1
2019;24;Rio Grande do Norte;RN;DI;D1_00010;0,9
2019;24;Rio Grande do Norte;RN;DI;D1_00008;0
2019;24;Rio Grande do Norte;RN;DI;D1_00007;1
2019;24;Rio Grande do Norte;RN;DI;D1_00006;0,2
2019;24;Rio Grande do Norte;RN;DI;D1_00005;1
2019;24;Rio Grande do Norte;RN;DI;D1_00004;1
2019;24;Rio Grande do Norte;RN;DI;D1_00003;1
2019;24;Rio Grande do Norte;RN;DI;D1_00002;1
2019;24;Rio Grande do Norte;RN;DII;D2_00029;1
2019;24;Rio Grande do Norte;RN;DI;D1_00001;1
2019;24;Rio Grande do Norte;RN;DII;D2_00021;1
2019;24;Rio Grande do Norte;RN;DII;D2_00020;1
2019;24;Rio Grande do Norte;RN;DII;D2_00018;1
2019;24;Rio Grande do Norte;RN;DII;D2_00017;1
2019;24;Rio Grande do Norte;RN;DII;D2_00016;1
2019;24;Rio Grande do Norte;RN;DII;D2_00001;1
2019;24;Rio Grande do Norte;RN;DII;D2_00032;0
2019;24;Rio Grande do Norte;RN;DII;D2_00033;1
2019;24;Rio Grande do Norte;RN;DII;D2_00030;1
2019;24;Rio Grande do Norte;RN;DII;D2_00031;1
2019;24;Rio Grande do Norte;RN;DII;D2_00028;1
2019;24;Rio Grande do Norte;RN;DII;D2_00023;1
2019;24;Rio Grande do Norte;RN;DII;D2_00024;1
2019;24;Rio Grande do Norte;RN;DII;D2_00022;1
2019;24;Rio Grande do Norte;RN;DII;D2_00019;1
2019;24;Rio Grande do Norte;RN;DII;D2_00015;1
2019;24;Rio Grande do Norte;RN;DII;D2_00011;1
2019;24;Rio Grande do Norte;RN;DII;D2_00012;0
2019;24;Rio Grande do Norte;RN;DII;D2_00013;1
2019;24;Rio Grande do Norte;RN;DII;D2_00014;1
2019;24;Rio Grande do Norte;RN;DII;D2_00007;1
2019;24;Rio Grande do Norte;RN;DII;D2_00008;1
2019;24;Rio Grande do Norte;RN;DII;D2_00010;1
2019;24;Rio Grande do Norte;RN;DII;D2_00004;1
2019;24;Rio Grande do Norte;RN;DII;D2_00005;1
2019;24;Rio Grande do Norte;RN;DII;D2_00006;1
2019;24;Rio Grande do Norte;RN;DIII;D3_00013;1
2019;24;Rio Grande do Norte;RN;DIII;D3_00012;1
2019;24;Rio Grande do Norte;RN;DII;D2_00002;1
2019;24;Rio Grande do Norte;RN;DII;D2_00003;1
2019;24;Rio Grande do Norte;RN;DIII;D3_00009;0
2019;24;Rio Grande do Norte;RN;DIII;D3_00010;0
2019;24;Rio Grande do Norte;RN;DIII;D3_00011;1
2019;24;Rio Grande do Norte;RN;DIII;D3_00006;1
2019;24;Rio Grande do Norte;RN;DIII;D3_00007;1
2019;24;Rio Grande do Norte;RN;DIII;D3_00008;1
2019;24;Rio Grande do Norte;RN;DIII;D3_00005;0
2019;24;Rio Grande do Norte;RN;DIII;D3_00003;1
2019;24;Rio Grande do Norte;RN;DIII;D3_00001;1
2019;24;Rio Grande do Norte;RN;DIII;D3_00002;1
2019;24;Rio Grande do Norte;RN;DIV;D4_00015;1
2019;24;Rio Grande do Norte;RN;DIV;D4_00013;1
2019;24;Rio Grande do Norte;RN;DIV;D4_00011;1
2019;24;Rio Grande do Norte;RN;DIV;D4_00009;1
2019;24;Rio Grande do Norte;RN;DIV;D4_00008;1
2019;24;Rio Grande do Norte;RN;DIV;D4_00007;1
2019;24;Rio Grande do Norte;RN;DIV;D4_00003;1
2019;24;Rio Grande do Norte;RN;DIV;D4_00004;1
2019;25;Paraíba;PB;DIV;D4_00005;1
2019;25;Paraíba;PB;DIV;D4_00006;1
2019;25;Paraíba;PB;DIV;D4_00002;1
2019;25;Paraíba;PB;DIV;D4_00001;1
2019;25;Paraíba;PB;DI;D1_00014;1
2019;25;Paraíba;PB;DI;D1_00013;0,8
2019;25;Paraíba;PB;DI;D1_00015;1
2019;25;Paraíba;PB;DI;D1_00012;1
2019;25;Paraíba;PB;DI;D1_00011;1
2019;25;Paraíba;PB;DI;D1_00009;0,8
2019;25;Paraíba;PB;DI;D1_00010;1
2019;25;Paraíba;PB;DI;D1_00008;1
2019;25;Paraíba;PB;DI;D1_00007;1
2019;25;Paraíba;PB;DI;D1_00006;1
2019;25;Paraíba;PB;DI;D1_00005;1
2019;25;Paraíba;PB;DI;D1_00004;1
2019;25;Paraíba;PB;DI;D1_00003;1
2019;25;Paraíba;PB;DI;D1_00002;1
2019;25;Paraíba;PB;DII;D2_00029;1
2019;25;Paraíba;PB;DI;D1_00001;1
2019;25;Paraíba;PB;DII;D2_00021;1
2019;25;Paraíba;PB;DII;D2_00020;1
2019;25;Paraíba;PB;DII;D2_00018;1
2019;25;Paraíba;PB;DII;D2_00017;1
2019;25;Paraíba;PB;DII;D2_00016;1
2019;25;Paraíba;PB;DII;D2_00001;1
2019;25;Paraíba;PB;DII;D2_00032;1
2019;25;Paraíba;PB;DII;D2_00033;1
2019;25;Paraíba;PB;DII;D2_00030;1
2019;25;Paraíba;PB;DII;D2_00031;1
2019;25;Paraíba;PB;DII;D2_00028;1
2019;25;Paraíba;PB;DII;D2_00023;1
2019;25;Paraíba;PB;DII;D2_00024;1
2019;25;Paraíba;PB;DII;D2_00022;1
2019;25;Paraíba;PB;DII;D2_00019;1
2019;25;Paraíba;PB;DII;D2_00015;1
2019;25;Paraíba;PB;DII;D2_00011;1
2019;25;Paraíba;PB;DII;D2_00012;1
2019;25;Paraíba;PB;DII;D2_00013;1
2019;25;Paraíba;PB;DII;D2_00014;1
2019;25;Paraíba;PB;DII;D2_00007;1
2019;25;Paraíba;PB;DII;D2_00008;1
2019;25;Paraíba;PB;DII;D2_00010;1
2019;25;Paraíba;PB;DII;D2_00004;1
2019;25;Paraíba;PB;DII;D2_00005;1
2019;25;Paraíba;PB;DII;D2_00006;1
2019;25;Paraíba;PB;DIII;D3_00013;1
2019;25;Paraíba;PB;DIII;D3_00012;1
2019;25;Paraíba;PB;DII;D2_00002;1
2019;25;Paraíba;PB;DII;D2_00003;1
2019;25;Paraíba;PB;DIII;D3_00009;0
2019;25;Paraíba;PB;DIII;D3_00010;0
2019;25;Paraíba;PB;DIII;D3_00011;1
2019;25;Paraíba;PB;DIII;D3_00006;1
2019;25;Paraíba;PB;DIII;D3_00007;1
2019;25;Paraíba;PB;DIII;D3_00008;0
2019;25;Paraíba;PB;DIII;D3_00005;1
2019;25;Paraíba;PB;DIII;D3_00003;1
2019;25;Paraíba;PB;DIII;D3_00001;1
2019;25;Paraíba;PB;DIII;D3_00002;1
2019;25;Paraíba;PB;DIV;D4_00015;1
2019;25;Paraíba;PB;DIV;D4_00013;1
2019;25;Paraíba;PB;DIV;D4_00011;0
2019;25;Paraíba;PB;DIV;D4_00009;1
2019;25;Paraíba;PB;DIV;D4_00008;1
2019;25;Paraíba;PB;DIV;D4_00007;1
2019;25;Paraíba;PB;DIV;D4_00003;1
2019;25;Paraíba;PB;DIV;D4_00004;1
2019;26;Pernambuco;PE;DIV;D4_00005;1
2019;26;Pernambuco;PE;DIV;D4_00006;1
2019;26;Pernambuco;PE;DIV;D4_00002;1
2019;26;Pernambuco;PE;DIV;D4_00001;1
2019;26;Pernambuco;PE;DI;D1_00014;1
2019;26;Pernambuco;PE;DI;D1_00013;0,8
2019;26;Pernambuco;PE;DI;D1_00015;0,8
2019;26;Pernambuco;PE;DI;D1_00012;1
2019;26;Pernambuco;PE;DI;D1_00011;0,8
2019;26;Pernambuco;PE;DI;D1_00009;1
2019;26;Pernambuco;PE;DI;D1_00010;1
2019;26;Pernambuco;PE;DI;D1_00008;1
2019;26;Pernambuco;PE;DI;D1_00007;1
2019;26;Pernambuco;PE;DI;D1_00006;1
2019;26;Pernambuco;PE;DI;D1_00005;1
2019;26;Pernambuco;PE;DI;D1_00004;1
2019;26;Pernambuco;PE;DI;D1_00003;1
2019;26;Pernambuco;PE;DI;D1_00002;1
2019;26;Pernambuco;PE;DII;D2_00029;1
2019;26;Pernambuco;PE;DI;D1_00001;1
2019;26;Pernambuco;PE;DII;D2_00021;1
2019;26;Pernambuco;PE;DII;D2_00020;1
2019;26;Pernambuco;PE;DII;D2_00018;1
2019;26;Pernambuco;PE;DII;D2_00017;1
2019;26;Pernambuco;PE;DII;D2_00016;1
2019;26;Pernambuco;PE;DII;D2_00001;1
2019;26;Pernambuco;PE;DII;D2_00032;1
2019;26;Pernambuco;PE;DII;D2_00033;1
2019;26;Pernambuco;PE;DII;D2_00030;1
2019;26;Pernambuco;PE;DII;D2_00031;1
2019;26;Pernambuco;PE;DII;D2_00028;1
2019;26;Pernambuco;PE;DII;D2_00023;1
2019;26;Pernambuco;PE;DII;D2_00024;1
2019;26;Pernambuco;PE;DII;D2_00022;0
2019;26;Pernambuco;PE;DII;D2_00019;1
2019;26;Pernambuco;PE;DII;D2_00015;1
2019;26;Pernambuco;PE;DII;D2_00011;1
2019;26;Pernambuco;PE;DII;D2_00012;1
2019;26;Pernambuco;PE;DII;D2_00013;1
2019;26;Pernambuco;PE;DII;D2_00014;1
2019;26;Pernambuco;PE;DII;D2_00007;1
2019;26;Pernambuco;PE;DII;D2_00008;1
2019;26;Pernambuco;PE;DII;D2_00010;1
2019;26;Pernambuco;PE;DII;D2_00004;1
2019;26;Pernambuco;PE;DII;D2_00005;1
2019;26;Pernambuco;PE;DII;D2_00006;1
2019;26;Pernambuco;PE;DIII;D3_00013;1
2019;26;Pernambuco;PE;DIII;D3_00012;1
2019;26;Pernambuco;PE;DII;D2_00002;1
2019;26;Pernambuco;PE;DII;D2_00003;1
2019;26;Pernambuco;PE;DIII;D3_00009;1
2019;26;Pernambuco;PE;DIII;D3_00010;1
2019;26;Pernambuco;PE;DIII;D3_00011;0
2019;26;Pernambuco;PE;DIII;D3_00006;1
2019;26;Pernambuco;PE;DIII;D3_00007;1
2019;26;Pernambuco;PE;DIII;D3_00008;1
2019;26;Pernambuco;PE;DIII;D3_00005;1
2019;26;Pernambuco;PE;DIII;D3_00003;1
2019;26;Pernambuco;PE;DIII;D3_00001;1
2019;26;Pernambuco;PE;DIII;D3_00002;1
2019;26;Pernambuco;PE;DIV;D4_00015;1
2019;26;Pernambuco;PE;DIV;D4_00013;1
2019;26;Pernambuco;PE;DIV;D4_00011;0
2019;26;Pernambuco;PE;DIV;D4_00009;1
2019;26;Pernambuco;PE;DIV;D4_00008;1
2019;26;Pernambuco;PE;DIV;D4_00007;1
2019;26;Pernambuco;PE;DIV;D4_00003;1
2019;26;Pernambuco;PE;DIV;D4_00004;1
2019;27;Alagoas;AL;DIV;D4_00005;1
2019;27;Alagoas;AL;DIV;D4_00006;1
2019;27;Alagoas;AL;DIV;D4_00002;1
2019;27;Alagoas;AL;DIV;D4_00001;1
2019;27;Alagoas;AL;DI;D1_00014;0,5
2019;27;Alagoas;AL;DI;D1_00013;0,8
2019;27;Alagoas;AL;DI;D1_00015;1
2019;27;Alagoas;AL;DI;D1_00012;1
2019;27;Alagoas;AL;DI;D1_00011;1
2019;27;Alagoas;AL;DI;D1_00009;0,3
2019;27;Alagoas;AL;DI;D1_00010;1
2019;27;Alagoas;AL;DI;D1_00008;0,7
2019;27;Alagoas;AL;DI;D1_00007;1
2019;27;Alagoas;AL;DI;D1_00006;0,7
2019;27;Alagoas;AL;DI;D1_00005;1
2019;27;Alagoas;AL;DI;D1_00004;0,5
2019;27;Alagoas;AL;DI;D1_00003;1
2019;27;Alagoas;AL;DI;D1_00002;1
2019;27;Alagoas;AL;DII;D2_00029;1
2019;27;Alagoas;AL;DI;D1_00001;1
2019;27;Alagoas;AL;DII;D2_00021;1
2019;27;Alagoas;AL;DII;D2_00020;1
2019;27;Alagoas;AL;DII;D2_00018;1
2019;27;Alagoas;AL;DII;D2_00017;1
2019;27;Alagoas;AL;DII;D2_00016;1
2019;27;Alagoas;AL;DII;D2_00001;1
2019;27;Alagoas;AL;DII;D2_00032;0
2019;27;Alagoas;AL;DII;D2_00033;1
2019;27;Alagoas;AL;DII;D2_00030;1
2019;27;Alagoas;AL;DII;D2_00031;1
2019;27;Alagoas;AL;DII;D2_00028;1
2019;27;Alagoas;AL;DII;D2_00023;1
2019;27;Alagoas;AL;DII;D2_00024;1
2019;27;Alagoas;AL;DII;D2_00022;1
2019;27;Alagoas;AL;DII;D2_00019;1
2019;27;Alagoas;AL;DII;D2_00015;1
2019;27;Alagoas;AL;DII;D2_00011;1
2019;27;Alagoas;AL;DII;D2_00012;1
2019;27;Alagoas;AL;DII;D2_00013;1
2019;27;Alagoas;AL;DII;D2_00014;1
2019;27;Alagoas;AL;DII;D2_00007;1
2019;27;Alagoas;AL;DII;D2_00008;1
2019;27;Alagoas;AL;DII;D2_00010;1
2019;27;Alagoas;AL;DII;D2_00004;1
2019;27;Alagoas;AL;DII;D2_00005;1
2019;27;Alagoas;AL;DII;D2_00006;1
2019;27;Alagoas;AL;DIII;D3_00013;0
2019;27;Alagoas;AL;DIII;D3_00012;1
2019;27;Alagoas;AL;DII;D2_00002;1
2019;27;Alagoas;AL;DII;D2_00003;1
2019;27;Alagoas;AL;DIII;D3_00009;0
2019;27;Alagoas;AL;DIII;D3_00010;0
2019;27;Alagoas;AL;DIII;D3_00011;0
2019;27;Alagoas;AL;DIII;D3_00006;1
2019;27;Alagoas;AL;DIII;D3_00007;1
2019;27;Alagoas;AL;DIII;D3_00008;0
2019;27;Alagoas;AL;DIII;D3_00005;1
2019;27;Alagoas;AL;DIII;D3_00003;1
2019;27;Alagoas;AL;DIII;D3_00001;1
2019;27;Alagoas;AL;DIII;D3_00002;1
2019;27;Alagoas;AL;DIV;D4_00015;0
2019;27;Alagoas;AL;DIV;D4_00013;1
2019;27;Alagoas;AL;DIV;D4_00011;1
2019;27;Alagoas;AL;DIV;D4_00009;1
2019;27;Alagoas;AL;DIV;D4_00008;1
2019;27;Alagoas;AL;DIV;D4_00007;1
2019;27;Alagoas;AL;DIV;D4_00003;1
2019;27;Alagoas;AL;DIV;D4_00004;1
2019;28;Sergipe;SE;DI;D1_00014;1
2019;28;Sergipe;SE;DI;D1_00013;0,8
2019;28;Sergipe;SE;DI;D1_00015;0,8
2019;28;Sergipe;SE;DI;D1_00012;1
2019;28;Sergipe;SE;DI;D1_00011;0,8
2019;28;Sergipe;SE;DI;D1_00009;0,8
2019;28;Sergipe;SE;DI;D1_00010;0,6
2019;28;Sergipe;SE;DI;D1_00008;1
2019;28;Sergipe;SE;DI;D1_00007;1
2019;28;Sergipe;SE;DI;D1_00006;1
2019;28;Sergipe;SE;DI;D1_00005;1
2019;28;Sergipe;SE;DI;D1_00004;1
2019;28;Sergipe;SE;DI;D1_00003;1
2019;28;Sergipe;SE;DI;D1_00002;1
2019;28;Sergipe;SE;DII;D2_00029;1
2019;28;Sergipe;SE;DI;D1_00001;1
2019;28;Sergipe;SE;DII;D2_00021;1
2019;28;Sergipe;SE;DII;D2_00020;1
2019;28;Sergipe;SE;DII;D2_00018;1
2019;28;Sergipe;SE;DII;D2_00017;1
2019;28;Sergipe;SE;DII;D2_00016;1
2019;28;Sergipe;SE;DII;D2_00001;1
2019;28;Sergipe;SE;DII;D2_00032;0
2019;28;Sergipe;SE;DII;D2_00033;1
2019;28;Sergipe;SE;DII;D2_00030;1
2019;28;Sergipe;SE;DII;D2_00031;1
2019;28;Sergipe;SE;DII;D2_00028;1
2019;28;Sergipe;SE;DII;D2_00023;1
2019;28;Sergipe;SE;DII;D2_00024;0
2019;28;Sergipe;SE;DII;D2_00022;1
2019;28;Sergipe;SE;DII;D2_00019;1
2019;28;Sergipe;SE;DII;D2_00015;1
2019;28;Sergipe;SE;DII;D2_00011;1
2019;28;Sergipe;SE;DII;D2_00012;0
2019;28;Sergipe;SE;DII;D2_00013;1
2019;28;Sergipe;SE;DII;D2_00014;1
2019;28;Sergipe;SE;DII;D2_00007;1
2019;28;Sergipe;SE;DII;D2_00008;1
2019;28;Sergipe;SE;DII;D2_00010;1
2019;28;Sergipe;SE;DII;D2_00004;1
2019;28;Sergipe;SE;DII;D2_00005;1
2019;28;Sergipe;SE;DII;D2_00006;1
2019;28;Sergipe;SE;DIII;D3_00013;1
2019;28;Sergipe;SE;DIII;D3_00012;1
2019;28;Sergipe;SE;DII;D2_00002;1
2019;28;Sergipe;SE;DII;D2_00003;0
2019;28;Sergipe;SE;DIII;D3_00009;0
2019;28;Sergipe;SE;DIII;D3_00010;0
2019;28;Sergipe;SE;DIII;D3_00011;1
2019;28;Sergipe;SE;DIII;D3_00006;1
2019;28;Sergipe;SE;DIII;D3_00007;0
2019;28;Sergipe;SE;DIII;D3_00008;0
2019;28;Sergipe;SE;DIII;D3_00005;1
2019;28;Sergipe;SE;DIII;D3_00003;1
2019;28;Sergipe;SE;DIII;D3_00001;1
2019;28;Sergipe;SE;DIII;D3_00002;1
2019;28;Sergipe;SE;DIV;D4_00015;0
2019;28;Sergipe;SE;DIV;D4_00013;0
2019;28;Sergipe;SE;DIV;D4_00011;1
2019;28;Sergipe;SE;DIV;D4_00009;1
2019;28;Sergipe;SE;DIV;D4_00008;0
2019;28;Sergipe;SE;DIV;D4_00007;1
2019;28;Sergipe;SE;DIV;D4_00003;1
2019;28;Sergipe;SE;DIV;D4_00004;1
2019;28;Sergipe;SE;DIV;D4_00005;1
2019;28;Sergipe;SE;DIV;D4_00006;1
2019;28;Sergipe;SE;DIV;D4_00002;1
2019;28;Sergipe;SE;DIV;D4_00001;0
2019;29;Bahia;BA;DIV;D4_00005;0
2019;29;Bahia;BA;DIV;D4_00006;0
2019;29;Bahia;BA;DIV;D4_00002;1
2019;29;Bahia;BA;DIV;D4_00001;1
2019;29;Bahia;BA;DI;D1_00014;1
2019;29;Bahia;BA;DI;D1_00013;1
2019;29;Bahia;BA;DI;D1_00015;0,8
2019;29;Bahia;BA;DI;D1_00012;1
2019;29;Bahia;BA;DI;D1_00011;0,8
2019;29;Bahia;BA;DI;D1_00009;1
2019;29;Bahia;BA;DI;D1_00010;0,9
2019;29;Bahia;BA;DI;D1_00008;1
2019;29;Bahia;BA;DI;D1_00007;1
2019;29;Bahia;BA;DI;D1_00006;1
2019;29;Bahia;BA;DI;D1_00005;1
2019;29;Bahia;BA;DI;D1_00004;1
2019;29;Bahia;BA;DI;D1_00003;1
2019;29;Bahia;BA;DI;D1_00002;1
2019;29;Bahia;BA;DII;D2_00029;1
2019;29;Bahia;BA;DI;D1_00001;1
2019;29;Bahia;BA;DII;D2_00021;1
2019;29;Bahia;BA;DII;D2_00020;1
2019;29;Bahia;BA;DII;D2_00018;1
2019;29;Bahia;BA;DII;D2_00017;1
2019;29;Bahia;BA;DII;D2_00016;1
2019;29;Bahia;BA;DII;D2_00001;1
2019;29;Bahia;BA;DII;D2_00032;1
2019;29;Bahia;BA;DII;D2_00033;1
2019;29;Bahia;BA;DII;D2_00030;1
2019;29;Bahia;BA;DII;D2_00031;1
2019;29;Bahia;BA;DII;D2_00028;1
2019;29;Bahia;BA;DII;D2_00023;1
2019;29;Bahia;BA;DII;D2_00024;1
2019;29;Bahia;BA;DII;D2_00022;1
2019;29;Bahia;BA;DII;D2_00019;1
2019;29;Bahia;BA;DII;D2_00015;1
2019;29;Bahia;BA;DII;D2_00011;1
2019;29;Bahia;BA;DII;D2_00012;1
2019;29;Bahia;BA;DII;D2_00013;1
2019;29;Bahia;BA;DII;D2_00014;1
2019;29;Bahia;BA;DII;D2_00007;1
2019;29;Bahia;BA;DII;D2_00008;1
2019;29;Bahia;BA;DII;D2_00010;1
2019;29;Bahia;BA;DII;D2_00004;1
2019;29;Bahia;BA;DII;D2_00005;1
2019;29;Bahia;BA;DII;D2_00006;1
2019;29;Bahia;BA;DIII;D3_00013;1
2019;29;Bahia;BA;DIII;D3_00012;1
2019;29;Bahia;BA;DII;D2_00002;1
2019;29;Bahia;BA;DII;D2_00003;1
2019;29;Bahia;BA;DIII;D3_00009;0
2019;29;Bahia;BA;DIII;D3_00010;1
2019;29;Bahia;BA;DIII;D3_00011;1
2019;29;Bahia;BA;DIII;D3_00006;1
2019;29;Bahia;BA;DIII;D3_00007;1
2019;29;Bahia;BA;DIII;D3_00008;0
2019;29;Bahia;BA;DIII;D3_00005;1
2019;29;Bahia;BA;DIII;D3_00003;1
2019;29;Bahia;BA;DIII;D3_00001;1
2019;29;Bahia;BA;DIII;D3_00002;1
2019;29;Bahia;BA;DIV;D4_00015;1
2019;29;Bahia;BA;DIV;D4_00013;1
2019;29;Bahia;BA;DIV;D4_00011;0
2019;29;Bahia;BA;DIV;D4_00009;0
2019;29;Bahia;BA;DIV;D4_00008;1
2019;29;Bahia;BA;DIV;D4_00007;0
2019;29;Bahia;BA;DIV;D4_00003;1
